"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Group"
"139","GO:0071867","response to monoamine","1/2","63/21273",0.0158730158730159,168.833333333333,12.9361000802903,0.00591436931028644,0.0343348347358849,NA,"ENSG00000184304",1,"C2"
"140","GO:0071869","response to catecholamine","1/2","63/21273",0.0158730158730159,168.833333333333,12.9361000802903,0.00591436931028644,0.0343348347358849,NA,"ENSG00000184304",1,"C2"
"141","GO:0072538","T-helper 17 type immune response","1/2","64/21273",0.015625,166.1953125,12.8337275988074,0.00600810675778185,0.0343348347358849,NA,"ENSG00000167604",1,"C2"
"142","GO:0046824","positive regulation of nucleocytoplasmic transport","1/2","66/21273",0.0151515151515152,161.159090909091,12.6359864285917,0.00619556839366853,0.0343348347358849,NA,"ENSG00000184304",1,"C2"
"143","GO:0045622","regulation of T-helper cell differentiation","1/2","67/21273",0.0149253731343284,158.753731343284,12.5404427365557,0.00628929258205979,0.0343348347358849,NA,"ENSG00000167604",1,"C2"
"144","GO:0141084","inflammasome-mediated signaling pathway","1/2","67/21273",0.0149253731343284,158.753731343284,12.5404427365557,0.00628929258205979,0.0343348347358849,NA,"ENSG00000184304",1,"C2"
"145","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","1/2","68/21273",0.0147058823529412,156.419117647059,12.4470078425239,0.00638301235074945,0.0343348347358849,NA,"ENSG00000167604",1,"C2"
"146","GO:0006611","protein export from nucleus","1/2","71/21273",0.0140845070422535,149.80985915493,12.1786085412542,0.00666414513861058,0.0343348347358849,NA,"ENSG00000184304",1,"C2"
"147","GO:0050881","musculoskeletal movement","1/2","71/21273",0.0140845070422535,149.80985915493,12.1786085412542,0.00666414513861058,0.0343348347358849,NA,"ENSG00000184304",1,"C2"
"148","GO:0050879","multicellular organismal movement","1/2","73/21273",0.0136986301369863,145.705479452055,12.0089125515858,0.00685154489867712,0.034549279595457,NA,"ENSG00000184304",1,"C2"
"149","GO:0018107","peptidyl-threonine phosphorylation","1/2","79/21273",0.0126582278481013,134.639240506329,11.5389498447405,0.00741363810604356,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"150","GO:0030239","myofibril assembly","1/2","80/21273",0.0125,132.95625,11.465789007892,0.00750730483831619,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"151","GO:0046638","positive regulation of alpha-beta T cell differentiation","1/2","80/21273",0.0125,132.95625,11.465789007892,0.00750730483831619,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"152","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","1/2","81/21273",0.0123456790123457,131.314814814815,11.3939821355199,0.00760096715088732,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"153","GO:0043536","positive regulation of blood vessel endothelial cell migration","1/2","82/21273",0.0121951219512195,129.713414634146,11.3234878515628,0.00769462504375751,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"154","GO:0045806","negative regulation of endocytosis","1/2","85/21273",0.0117647058823529,125.135294117647,11.119492454775,0.00797557220415857,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"155","GO:0051279","regulation of release of sequestered calcium ion into cytosol","1/2","86/21273",0.0116279069767442,123.68023255814,11.0538683808688,0.00806921241822256,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"156","GO:0018210","peptidyl-threonine modification","1/2","89/21273",0.0112359550561798,119.511235955056,10.8636496944175,0.00835010654220647,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"157","GO:0045669","positive regulation of osteoblast differentiation","1/2","89/21273",0.0112359550561798,119.511235955056,10.8636496944175,0.00835010654220647,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"158","GO:0051149","positive regulation of muscle cell differentiation","1/2","93/21273",0.010752688172043,114.370967741935,10.6244279678306,0.00872457016503203,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"159","GO:0090316","positive regulation of intracellular protein transport","1/2","95/21273",0.0105263157894737,111.963157894737,10.5104992282938,0.00891177545823629,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"160","GO:1900182","positive regulation of protein localization to nucleus","1/2","102/21273",0.00980392156862745,104.279411764706,10.1383752513283,0.00956685476385588,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"161","GO:0051153","regulation of striated muscle cell differentiation","1/2","103/21273",0.00970873786407767,103.266990291262,10.0883203458361,0.00966041984299559,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"162","GO:0042093","T-helper cell differentiation","1/2","104/21273",0.00961538461538462,102.274038461538,10.0389856372519,0.00975398050243437,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"163","GO:0046637","regulation of alpha-beta T cell differentiation","1/2","105/21273",0.00952380952380952,101.3,9.99035395315304,0.00984753674217131,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"164","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","1/2","106/21273",0.00943396226415094,100.344339622641,9.94240868924783,0.00994108856220677,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"165","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","1/2","106/21273",0.00943396226415094,100.344339622641,9.94240868924783,0.00994108856220677,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"166","GO:0002287","alpha-beta T cell activation involved in immune response","1/2","107/21273",0.00934579439252336,99.4065420560748,9.89513378543153,0.0100346359625414,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"167","GO:0002293","alpha-beta T cell differentiation involved in immune response","1/2","107/21273",0.00934579439252336,99.4065420560748,9.89513378543153,0.0100346359625414,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"168","GO:0006942","regulation of striated muscle contraction","1/2","107/21273",0.00934579439252336,99.4065420560748,9.89513378543153,0.0100346359625414,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"169","GO:0001938","positive regulation of endothelial cell proliferation","1/2","111/21273",0.00900900900900901,95.8243243243243,9.71243437468557,0.0104087813668641,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"170","GO:0097306","cellular response to alcohol","1/2","114/21273",0.0087719298245614,93.3026315789474,9.58173478308984,0.0106893440132414,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"171","GO:0110020","regulation of actomyosin structure organization","1/2","114/21273",0.0087719298245614,93.3026315789474,9.58173478308984,0.0106893440132414,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"172","GO:0046635","positive regulation of alpha-beta T cell activation","1/2","115/21273",0.00869565217391304,92.4913043478261,9.53930290116127,0.0107828560559641,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"173","GO:0002292","T cell differentiation involved in immune response","1/2","116/21273",0.00862068965517241,91.6939655172414,9.4974179273708,0.0108763636789856,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"174","GO:0048010","vascular endothelial growth factor receptor signaling pathway","1/2","117/21273",0.00854700854700855,90.9102564102564,9.45606816286751,0.0109698668823056,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"175","GO:1901655","cellular response to ketone","1/2","118/21273",0.00847457627118644,90.1398305084746,9.41524225638265,0.0110633656659245,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"176","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","1/2","122/21273",0.00819672131147541,87.1844262295082,9.25696162987325,0.0114373166033845,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"177","GO:0030148","sphingolipid biosynthetic process","1/2","123/21273",0.00813008130081301,86.4756097560976,9.21859602100759,0.0115307932884962,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"178","GO:0007229","integrin-mediated signaling pathway","1/2","125/21273",0.008,85.092,9.14324260635691,0.0117177333996147,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"179","GO:0043367","CD4-positive, alpha-beta T cell differentiation","1/2","125/21273",0.008,85.092,9.14324260635691,0.0117177333996147,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"180","GO:0046822","regulation of nucleocytoplasmic transport","1/2","128/21273",0.0078125,83.09765625,9.03352197159534,0.0119981104185322,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"181","GO:0090277","positive regulation of peptide hormone secretion","1/2","128/21273",0.0078125,83.09765625,9.03352197159534,0.0119981104185322,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"182","GO:0002793","positive regulation of peptide secretion","1/2","130/21273",0.00769230769230769,81.8192307692308,8.96248186688522,0.0121850063326369,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"183","GO:0050829","defense response to Gram-negative bacterium","1/2","137/21273",0.0072992700729927,77.6386861313869,8.72613927572605,0.0128390028114074,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"184","GO:0010595","positive regulation of endothelial cell migration","1/2","139/21273",0.00719424460431655,76.5215827338129,8.661893463336,0.0130258191708864,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"185","GO:0051209","release of sequestered calcium ion into cytosol","1/2","139/21273",0.00719424460431655,76.5215827338129,8.661893463336,0.0130258191708864,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"186","GO:0051283","negative regulation of sequestering of calcium ion","1/2","140/21273",0.00714285714285714,75.975,8.63028468572351,0.0131192207210736,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"187","GO:0032388","positive regulation of intracellular transport","1/2","141/21273",0.00709219858156028,75.436170212766,8.5990105510112,0.0132126178515597,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"188","GO:0035924","cellular response to vascular endothelial growth factor stimulus","1/2","142/21273",0.00704225352112676,74.9049295774648,8.56806516473476,0.0133060105623437,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"189","GO:0051282","regulation of sequestering of calcium ion","1/2","142/21273",0.00704225352112676,74.9049295774648,8.56806516473476,0.0133060105623437,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"190","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","1/2","146/21273",0.00684931506849315,72.8527397260274,8.44745817649503,0.0136795372084674,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"191","GO:0051208","sequestering of calcium ion","1/2","146/21273",0.00684931506849315,72.8527397260274,8.44745817649503,0.0136795372084674,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"192","GO:0010927","cellular component assembly involved in morphogenesis","1/2","148/21273",0.00675675675675676,71.8682432432432,8.38898411871119,0.0138662740133207,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"193","GO:0032989","cellular anatomical entity morphogenesis","1/2","148/21273",0.00675675675675676,71.8682432432432,8.38898411871119,0.0138662740133207,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"194","GO:0051092","positive regulation of NF-kappaB transcription factor activity","1/2","150/21273",0.00666666666666667,70.91,8.33167533735796,0.0140529931393681,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"195","GO:0018105","peptidyl-serine phosphorylation","1/2","152/21273",0.00657894736842105,69.9769736842105,8.27549342530578,0.0142396945866101,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"196","GO:0033157","regulation of intracellular protein transport","1/2","156/21273",0.00641025641025641,68.1826923076923,8.1663652317818,0.0146130444446766,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"197","GO:0045582","positive regulation of T cell differentiation","1/2","159/21273",0.00628930817610063,66.8962264150943,8.08721622670937,0.0148930104313616,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"198","GO:0046632","alpha-beta T cell differentiation","1/2","162/21273",0.00617283950617284,65.6574074074074,8.01025971123865,0.0151729366407338,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"199","GO:0046887","positive regulation of hormone secretion","1/2","163/21273",0.00613496932515337,65.2546012269939,7.98507729408699,0.0152662365377886,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"200","GO:0018209","peptidyl-serine modification","1/2","164/21273",0.00609756097560976,64.8567073170732,7.96012378341479,0.0153595320151416,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"201","GO:0046467","membrane lipid biosynthetic process","1/2","164/21273",0.00609756097560976,64.8567073170732,7.96012378341479,0.0153595320151416,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"202","GO:1900180","regulation of protein localization to nucleus","1/2","166/21273",0.00602409638554217,64.0753012048193,7.91088968114594,0.0155461097107435,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"203","GO:0010508","positive regulation of autophagy","1/2","169/21273",0.00591715976331361,62.9378698224852,7.8386709543471,0.0158259431063859,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"204","GO:0002286","T cell activation involved in immune response","1/2","170/21273",0.00588235294117647,62.5676470588235,7.81502054034328,0.0159192120655305,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"205","GO:0035710","CD4-positive, alpha-beta T cell activation","1/2","171/21273",0.00584795321637427,62.2017543859649,7.79157622423631,0.0160124766049734,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"206","GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","1/2","171/21273",0.00584795321637427,62.2017543859649,7.79157622423631,0.0160124766049734,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"207","GO:0007030","Golgi organization","1/2","172/21273",0.00581395348837209,61.8401162790698,7.76833501069736,0.0161057367247155,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"208","GO:0050921","positive regulation of chemotaxis","1/2","172/21273",0.00581395348837209,61.8401162790698,7.76833501069736,0.0161057367247155,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"209","GO:0043535","regulation of blood vessel endothelial cell migration","1/2","174/21273",0.00574712643678161,61.1293103448276,7.72245021166914,0.0162922437050945,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"210","GO:0006606","protein import into nucleus","1/2","175/21273",0.00571428571428571,60.78,7.69980093252217,0.0163854905657321,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"211","GO:0045621","positive regulation of lymphocyte differentiation","1/2","175/21273",0.00571428571428571,60.78,7.69980093252217,0.0163854905657321,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"212","GO:0010976","positive regulation of neuron projection development","1/2","178/21273",0.00561797752808989,59.7556179775281,7.63299259264999,0.0166652046294355,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"213","GO:0051147","regulation of muscle cell differentiation","1/2","178/21273",0.00561797752808989,59.7556179775281,7.63299259264999,0.0166652046294355,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"214","GO:0051170","import into nucleus","1/2","180/21273",0.00555555555555556,59.0916666666667,7.58937686546444,0.0168516585733981,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"215","GO:0006937","regulation of muscle contraction","1/2","182/21273",0.00549450549450549,58.4423076923077,7.54647596724686,0.0170380948385543,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"216","GO:0045667","regulation of osteoblast differentiation","1/2","183/21273",0.00546448087431694,58.1229508196721,7.52528747301403,0.0171313063415803,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"217","GO:1903169","regulation of calcium ion transmembrane transport","1/2","183/21273",0.00546448087431694,58.1229508196721,7.52528747301403,0.0171313063415803,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
"218","GO:0046634","regulation of alpha-beta T cell activation","1/2","186/21273",0.00537634408602151,57.1854838709677,7.46274160645688,0.01741091433245,0.0349693787863615,NA,"ENSG00000167604",1,"C2"
"219","GO:0055002","striated muscle cell development","1/2","186/21273",0.00537634408602151,57.1854838709677,7.46274160645688,0.01741091433245,0.0349693787863615,NA,"ENSG00000184304",1,"C2"
