"sample"	"feature"	"value"	"view"
"FD21772351"	"Herelleviridae"	1.97790445713111	"vir"
"FD21772351"	"Inoviridae"	2.26559137312189	"vir"
"FD21772351"	"Iridoviridae"	4.56853134548361	"vir"
"FD21772351"	"Kyanoviridae"	2.53141802622026	"vir"
"FD21772351"	"Loccivirinae"	0	"vir"
"FD21772351"	"Megaviricetes"	2.77473896630156	"vir"
"FD21772351"	"Mesyanzhinovviridae"	0	"vir"
"FD21772351"	"Mimiviridae"	3.56037460255928	"vir"
"FD21772351"	"Nucleocytoviricota"	2.50550963053031	"vir"
"FD21772351"	"Phage_of_Acanthamoeba"	2.76144537720348	"vir"
"FD21772351"	"Phage_of_Acanthamoeba_castellanii"	0	"vir"
"FD21772351"	"Phage_of_Amoeba"	2.01035097773083	"vir"
"FD21772351"	"Phage_of_Anoxybacillus_geothermalis"	2.24549834499012	"vir"
"FD21772351"	"Phage_of_Bacillus_sp._BA3"	2.72367609688775	"vir"
"FD21772351"	"Phage_of_Bacillus_subtilis"	2.68854606836446	"vir"
"FD21772351"	"Phage_of_Brevibacillus_laterosporus"	1.88290706307988	"vir"
"FD21772351"	"Phage_of_Cafeteria_roenbergensis"	2.49429019772307	"vir"
"FD21772351"	"Phage_of_Escherichia_coli"	3.08339255630799	"vir"
"FD21772351"	"Phage_of_Faecalibacterium_prausnitzii"	2.40159206704561	"vir"
"FD21772351"	"Phage_of_Halogranum_sp._SS51"	2.22719450667988	"vir"
"FD21772351"	"Phage_of_Prevotella_sp._HMSC077E08"	0	"vir"
"FD21772351"	"Phage_of_Pseudomonas_aeruginosa"	1.97457971459767	"vir"
"FD21772351"	"Phage_of_Pyramimonas_plurioculata"	1.83348092511659	"vir"
"FD21772351"	"Phage_of_Streptococcus_thermophilus"	2.63777583731461	"vir"
"FD21772351"	"Phage_of_Synechococcus_sp._MW02"	2.67563089272749	"vir"
"FD21772351"	"Phycodnaviridae"	3.03085722150156	"vir"
"FD21772351"	"Pithoviruses"	2.14180152671765	"vir"
"FD21772351"	"Retroviridae"	4.08730685618103	"vir"
"FD21772351"	"Salacisavirus"	2.27890243239588	"vir"
"FD21772351"	"Salasmaviridae"	2.78952933963267	"vir"
"FD21772351"	"Schizomimiviridae"	3.26127182516119	"vir"
"FD21772351"	"Spounavirinae"	2.80143583420268	"vir"
"FD21772351"	"Stanwilliamsviridae"	2.13383429642924	"vir"
"FD21772351"	"Suoliviridae"	2.2221951951566	"vir"
"FD21772351"	"temperate_Alkalihalobacterium_bogoriense"	2.31146040045612	"vir"
"FD21772351"	"temperate_Anoxybacillus_ayderensis"	2.72955956960165	"vir"
"FD21772351"	"temperate_Anoxybacillus_flavithermus"	3.50365611260643	"vir"
"FD21772351"	"temperate_Anoxybacillus_gonensis"	2.5368716582955	"vir"
"FD21772351"	"temperate_Anoxybacillus_mongoliensis"	2.37188163863246	"vir"
"FD21772351"	"temperate_Anoxybacillus_sp._B7M1"	2.70967015999151	"vir"
"FD21772351"	"temperate_Anoxybacillus_sp._BCO1"	2.62156386444827	"vir"
"FD21772351"	"temperate_Atopobium_sp._ICM42b"	0	"vir"
"FD21772351"	"temperate_Bacillus"	0	"vir"
"FD21772351"	"temperate_Bacillus_niameyensis"	1.82882018283046	"vir"
"FD21772351"	"temperate_Bacillus_subtilis"	2.71648479811213	"vir"
"FD21772351"	"temperate_Bacillus_thuringiensis"	2.09746088533229	"vir"
"FD21772351"	"temperate_Bordetella_bronchiseptica"	2.223043386382	"vir"
"FD21772351"	"temperate_Burkholderia_cenocepacia"	2.53350319581249	"vir"
"FD21772351"	"temperate_Geobacillus_sp._FW23"	1.78101044901363	"vir"
"FD21772351"	"temperate_Geobacillus_sp._WCH70"	0	"vir"
"FD21772351"	"temperate_Geobacillus_stearothermophilus"	2.82807890495033	"vir"
"FD21772351"	"temperate_Geobacillus_thermocatenulatus"	3.46653425279895	"vir"
"FD21772351"	"temperate_Helicobacter_pylori"	0	"vir"
"FD21772351"	"temperate_Klebsiella"	1.94770780460633	"vir"
"FD21772351"	"temperate_Listeria_ivanovii"	2.52622986521662	"vir"
"FD21772351"	"temperate_Parageobacillus_thermoglucosidasius"	2.17192418429373	"vir"
"FD21772351"	"temperate_Prevotella_denticola"	0	"vir"
"FD21772351"	"temperate_Prevotella_sp._HMSC077E08"	0	"vir"
"FD21772351"	"temperate_Pseudomonas"	1.90521438354062	"vir"
"FD21772351"	"temperate_Staphylococcus_aureus"	0	"vir"
"FD21772351"	"temperate_Streptococcus_sp._UMB1385"	0	"vir"
"FD21772351"	"Unclassified_Viruses"	3.15942493037219	"vir"
"FD21772351"	"virulent_Anoxybacillus_flavithermus"	2.77591142516509	"vir"
"FD21772351"	"virulent_Bacillus"	0	"vir"
"FD21772351"	"virulent_Bacillus_cereus"	1.85891806052633	"vir"
"FD21772351"	"virulent_Bacillus_pumilus"	2.27017223399086	"vir"
"FD21772351"	"virulent_Bacillus_subtilis"	2.3017899443974	"vir"
"FD21772351"	"virulent_Bacillus_thuringiensis"	2.29038786354463	"vir"
"FD21772351"	"virulent_Brevibacillus_laterosporus"	2.19658460681799	"vir"
"FD21772351"	"virulent_Campylobacter_jejuni"	2.53621611899006	"vir"
"FD21772351"	"virulent_Chloroflexus_sp._MSG"	2.24460960862776	"vir"
"FD21772351"	"virulent_Chromobacterium_sphagni"	2.4754814771319	"vir"
"FD21772351"	"virulent_Escherichia_coli"	2.01002281889009	"vir"
"FD21772351"	"virulent_Geobacillus_sp._B4113_201601"	2.67283893410757	"vir"
"FD21772351"	"virulent_Geobacillus_stearothermophilus"	1.88315819083284	"vir"
"FD21772351"	"virulent_Geobacillus_thermoleovorans"	1.77847206006942	"vir"
"FD21772351"	"virulent_Lacticaseibacillus_paracasei"	2.22313523515537	"vir"
"FD21772351"	"virulent_Listeria_monocytogenes"	2.69312468138438	"vir"
"FD21772351"	"virulent_Mycolicibacterium_smegmatis"	0	"vir"
"FD21772351"	"virulent_Paenibacillus_larvae"	0	"vir"
"FD21772351"	"virulent_Pectobacterium_atrosepticum"	1.88600623749697	"vir"
"FD21772351"	"virulent_Prevotella_denticola"	0	"vir"
"FD21772351"	"virulent_Prevotella_sp._F0091"	4.06603746662405	"vir"
"FD21772351"	"virulent_Prevotella_sp._MSX73"	0	"vir"
"FD21772351"	"virulent_Providencia_stuartii"	2.05857433575104	"vir"
"FD21772351"	"virulent_Pseudoalteromonas_sp._YD6"	2.14873172965804	"vir"
"FD21772351"	"virulent_Pseudomonas_aeruginosa"	1.99074740352143	"vir"
"FD21772351"	"virulent_Pseudomonas_syringae"	2.43072264407805	"vir"
"FD21772351"	"virulent_Ralstonia_solanacearum"	1.92865951386699	"vir"
"FD21772351"	"virulent_Serratia"	2.53356288480759	"vir"
"FD21772351"	"virulent_Serratia_marcescens"	1.98232214701153	"vir"
"FD21772351"	"virulent_Veillonella_atypica"	0	"vir"
"FD21772472"	"Allomimiviridae"	3.32069101363703	"vir"
"FD21772472"	"Anelloviridae"	0	"vir"
"FD21772472"	"Caudoviricetes"	4.53109708319842	"vir"
"FD21772472"	"Circoviridae"	0	"vir"
"FD21772472"	"Cuauhnahuacvirus"	2.87403488468105	"vir"
"FD21772472"	"Donellivirus"	3.71432250730219	"vir"
"FD21772472"	"Ekchuahviridae"	2.65190206266782	"vir"
"FD21772472"	"Gochnauervirinae"	2.25387500379942	"vir"
"FD21772472"	"Herelleviridae"	2.56444559154273	"vir"
"FD21772472"	"Inoviridae"	2.83010007599137	"vir"
"FD21772472"	"Iridoviridae"	5.11600140008775	"vir"
"FD21772472"	"Kyanoviridae"	3.34293441221267	"vir"
"FD21772472"	"Loccivirinae"	0	"vir"
"FD21772472"	"Megaviricetes"	3.28695466256166	"vir"
"FD21772472"	"Mesyanzhinovviridae"	0	"vir"
"FD21772472"	"Mimiviridae"	4.23631326169641	"vir"
"FD21772472"	"Nucleocytoviricota"	0	"vir"
"FD21772472"	"Phage_of_Acanthamoeba"	3.25192344218506	"vir"
"FD21772472"	"Phage_of_Acanthamoeba_castellanii"	2.95226751945986	"vir"
"FD21772472"	"Phage_of_Amoeba"	0	"vir"
"FD21772472"	"Phage_of_Anoxybacillus_geothermalis"	0	"vir"
"FD21772472"	"Phage_of_Bacillus_sp._BA3"	0	"vir"
"FD21772472"	"Phage_of_Bacillus_subtilis"	2.45883583567782	"vir"
"FD21772472"	"Phage_of_Brevibacillus_laterosporus"	2.45760540012139	"vir"
"FD21772472"	"Phage_of_Cafeteria_roenbergensis"	3.17078062251566	"vir"
"FD21772472"	"Phage_of_Escherichia_coli"	3.28745986004968	"vir"
"FD21772472"	"Phage_of_Faecalibacterium_prausnitzii"	0	"vir"
"FD21772472"	"Phage_of_Halogranum_sp._SS51"	0	"vir"
"FD21772472"	"Phage_of_Prevotella_sp._HMSC077E08"	0	"vir"
"FD21772472"	"Phage_of_Pseudomonas_aeruginosa"	2.86053399119133	"vir"
"FD21772472"	"Phage_of_Pyramimonas_plurioculata"	0	"vir"
"FD21772472"	"Phage_of_Streptococcus_thermophilus"	3.20660373262903	"vir"
"FD21772472"	"Phage_of_Synechococcus_sp._MW02"	2.83790762570405	"vir"
"FD21772472"	"Phycodnaviridae"	3.47062213120178	"vir"
"FD21772472"	"Pithoviruses"	2.43090776061212	"vir"
"FD21772472"	"Retroviridae"	4.74835348510246	"vir"
"FD21772472"	"Salacisavirus"	0	"vir"
"FD21772472"	"Salasmaviridae"	0	"vir"
"FD21772472"	"Schizomimiviridae"	3.77287118414896	"vir"
"FD21772472"	"Spounavirinae"	3.42446933078042	"vir"
"FD21772472"	"Stanwilliamsviridae"	2.38482652227784	"vir"
"FD21772472"	"Suoliviridae"	3.11840276448018	"vir"
"FD21772472"	"temperate_Alkalihalobacterium_bogoriense"	2.5509904646139	"vir"
"FD21772472"	"temperate_Anoxybacillus_ayderensis"	3.31678806666286	"vir"
"FD21772472"	"temperate_Anoxybacillus_flavithermus"	3.87522443608396	"vir"
"FD21772472"	"temperate_Anoxybacillus_gonensis"	0	"vir"
"FD21772472"	"temperate_Anoxybacillus_mongoliensis"	2.61152898624826	"vir"
"FD21772472"	"temperate_Anoxybacillus_sp._B7M1"	3.07492859733434	"vir"
"FD21772472"	"temperate_Anoxybacillus_sp._BCO1"	3.16228580299262	"vir"
"FD21772472"	"temperate_Atopobium_sp._ICM42b"	3.94733914166175	"vir"
"FD21772472"	"temperate_Bacillus"	0	"vir"
"FD21772472"	"temperate_Bacillus_niameyensis"	3.14578466680811	"vir"
"FD21772472"	"temperate_Bacillus_subtilis"	3.2478121983862	"vir"
"FD21772472"	"temperate_Bacillus_thuringiensis"	2.24450317274329	"vir"
"FD21772472"	"temperate_Bordetella_bronchiseptica"	2.72695170918623	"vir"
"FD21772472"	"temperate_Burkholderia_cenocepacia"	3.41894863344103	"vir"
"FD21772472"	"temperate_Geobacillus_sp._FW23"	2.73365956209707	"vir"
"FD21772472"	"temperate_Geobacillus_sp._WCH70"	2.0566105983075	"vir"
"FD21772472"	"temperate_Geobacillus_stearothermophilus"	3.30891299694649	"vir"
"FD21772472"	"temperate_Geobacillus_thermocatenulatus"	3.84571393719015	"vir"
"FD21772472"	"temperate_Helicobacter_pylori"	2.42239733744434	"vir"
"FD21772472"	"temperate_Klebsiella"	2.78598503207514	"vir"
"FD21772472"	"temperate_Listeria_ivanovii"	2.7661121332355	"vir"
"FD21772472"	"temperate_Parageobacillus_thermoglucosidasius"	2.45932855777148	"vir"
"FD21772472"	"temperate_Prevotella_denticola"	0	"vir"
"FD21772472"	"temperate_Prevotella_sp._HMSC077E08"	2.61722061689665	"vir"
"FD21772472"	"temperate_Pseudomonas"	2.5912029513227	"vir"
"FD21772472"	"temperate_Staphylococcus_aureus"	0	"vir"
"FD21772472"	"temperate_Streptococcus_sp._UMB1385"	0	"vir"
"FD21772472"	"Unclassified_Viruses"	3.24019470233158	"vir"
"FD21772472"	"virulent_Anoxybacillus_flavithermus"	3.03005460675109	"vir"
"FD21772472"	"virulent_Bacillus"	2.51949335014551	"vir"
"FD21772472"	"virulent_Bacillus_cereus"	3.04730166544817	"vir"
"FD21772472"	"virulent_Bacillus_pumilus"	2.24135279960047	"vir"
"FD21772472"	"virulent_Bacillus_subtilis"	0	"vir"
"FD21772472"	"virulent_Bacillus_thuringiensis"	2.77055950901794	"vir"
"FD21772472"	"virulent_Brevibacillus_laterosporus"	2.51539414624511	"vir"
"FD21772472"	"virulent_Campylobacter_jejuni"	2.98372682110901	"vir"
"FD21772472"	"virulent_Chloroflexus_sp._MSG"	3.05311673888163	"vir"
"FD21772472"	"virulent_Chromobacterium_sphagni"	2.91910168889024	"vir"
"FD21772472"	"virulent_Escherichia_coli"	2.15234912759391	"vir"
"FD21772472"	"virulent_Geobacillus_sp._B4113_201601"	2.73705289217682	"vir"
"FD21772472"	"virulent_Geobacillus_stearothermophilus"	2.42055147527926	"vir"
"FD21772472"	"virulent_Geobacillus_thermoleovorans"	2.91522872631623	"vir"
"FD21772472"	"virulent_Lacticaseibacillus_paracasei"	2.52026630353822	"vir"
"FD21772472"	"virulent_Listeria_monocytogenes"	3.54060748044346	"vir"
"FD21772472"	"virulent_Mycolicibacterium_smegmatis"	2.59105751104212	"vir"
"FD21772472"	"virulent_Paenibacillus_larvae"	2.37809793193779	"vir"
"FD21772472"	"virulent_Pectobacterium_atrosepticum"	0	"vir"
"FD21772472"	"virulent_Prevotella_denticola"	2.16870270752494	"vir"
"FD21772472"	"virulent_Prevotella_sp._F0091"	3.71477827063975	"vir"
"FD21772472"	"virulent_Prevotella_sp._MSX73"	0	"vir"
"FD21772472"	"virulent_Providencia_stuartii"	2.89780478439795	"vir"
"FD21772472"	"virulent_Pseudoalteromonas_sp._YD6"	2.68799116335484	"vir"
"FD21772472"	"virulent_Pseudomonas_aeruginosa"	2.75267361168181	"vir"
"FD21772472"	"virulent_Pseudomonas_syringae"	3.02688087676949	"vir"
"FD21772472"	"virulent_Ralstonia_solanacearum"	3.09978620119432	"vir"
"FD21772472"	"virulent_Serratia"	2.27226018308245	"vir"
"FD21772472"	"virulent_Serratia_marcescens"	0	"vir"
"FD21772472"	"virulent_Veillonella_atypica"	0	"vir"
"FD21772517"	"Allomimiviridae"	2.15413544915189	"vir"
"FD21772517"	"Anelloviridae"	0	"vir"
"FD21772517"	"Caudoviricetes"	3.86402600002822	"vir"
"FD21772517"	"Circoviridae"	1.23114322882767	"vir"
"FD21772517"	"Cuauhnahuacvirus"	0.309805877440878	"vir"
"FD21772517"	"Donellivirus"	1.2725163621643	"vir"
"FD21772517"	"Ekchuahviridae"	0.457970829170529	"vir"
"FD21772517"	"Gochnauervirinae"	0.217928544920837	"vir"
"FD21772517"	"Herelleviridae"	0.577234875319881	"vir"
"FD21772517"	"Inoviridae"	0.483153808698995	"vir"
"FD21772517"	"Iridoviridae"	2.47494379830753	"vir"
"FD21772517"	"Kyanoviridae"	0.768771142630094	"vir"
"FD21772517"	"Loccivirinae"	1.80915979278596	"vir"
"FD21772517"	"Megaviricetes"	1.61997506529303	"vir"
"FD21772517"	"Mesyanzhinovviridae"	0	"vir"
"FD21772517"	"Mimiviridae"	2.69522334295648	"vir"
"FD21772517"	"Nucleocytoviricota"	0	"vir"
"FD21772517"	"Phage_of_Acanthamoeba"	0	"vir"
"FD21772517"	"Phage_of_Acanthamoeba_castellanii"	0	"vir"
"FD21772517"	"Phage_of_Amoeba"	0	"vir"
"FD21772517"	"Phage_of_Anoxybacillus_geothermalis"	0	"vir"
"FD21772517"	"Phage_of_Bacillus_sp._BA3"	0.515285608210196	"vir"
"FD21772517"	"Phage_of_Bacillus_subtilis"	1.07744978042881	"vir"
"FD21772517"	"Phage_of_Brevibacillus_laterosporus"	0.16839969615046	"vir"
"FD21772517"	"Phage_of_Cafeteria_roenbergensis"	1.90217683216156	"vir"
"FD21772517"	"Phage_of_Escherichia_coli"	1.35052026625718	"vir"
"FD21772517"	"Phage_of_Faecalibacterium_prausnitzii"	0.378531260846374	"vir"
"FD21772517"	"Phage_of_Halogranum_sp._SS51"	1.80113510090574	"vir"
"FD21772517"	"Phage_of_Prevotella_sp._HMSC077E08"	3.94722793181325	"vir"
"FD21772517"	"Phage_of_Pseudomonas_aeruginosa"	2.10188815996987	"vir"
"FD21772517"	"Phage_of_Pyramimonas_plurioculata"	0.362046745394027	"vir"
"FD21772517"	"Phage_of_Streptococcus_thermophilus"	2.05502012585973	"vir"
"FD21772517"	"Phage_of_Synechococcus_sp._MW02"	0.847712519417386	"vir"
"FD21772517"	"Phycodnaviridae"	2.20143189407439	"vir"
"FD21772517"	"Pithoviruses"	0.621590807373185	"vir"
"FD21772517"	"Retroviridae"	1.87849387343224	"vir"
"FD21772517"	"Salacisavirus"	0.393686780858533	"vir"
"FD21772517"	"Salasmaviridae"	1.20162645892306	"vir"
"FD21772517"	"Schizomimiviridae"	2.00461121333063	"vir"
"FD21772517"	"Spounavirinae"	1.28420065408269	"vir"
"FD21772517"	"Stanwilliamsviridae"	0.888154409569432	"vir"
"FD21772517"	"Suoliviridae"	2.5300311532219	"vir"
"FD21772517"	"temperate_Alkalihalobacterium_bogoriense"	0.473609318036648	"vir"
"FD21772517"	"temperate_Anoxybacillus_ayderensis"	1.09242858133474	"vir"
"FD21772517"	"temperate_Anoxybacillus_flavithermus"	1.70461549489966	"vir"
"FD21772517"	"temperate_Anoxybacillus_gonensis"	1.05499543833096	"vir"
"FD21772517"	"temperate_Anoxybacillus_mongoliensis"	0	"vir"
"FD21772517"	"temperate_Anoxybacillus_sp._B7M1"	0.938887571931062	"vir"
"FD21772517"	"temperate_Anoxybacillus_sp._BCO1"	0	"vir"
"FD21772517"	"temperate_Atopobium_sp._ICM42b"	0.725310218709108	"vir"
"FD21772517"	"temperate_Bacillus"	2.08957124654673	"vir"
"FD21772517"	"temperate_Bacillus_niameyensis"	0.698394487773424	"vir"
"FD21772517"	"temperate_Bacillus_subtilis"	1.21312752950717	"vir"
"FD21772517"	"temperate_Bacillus_thuringiensis"	0.469971501938892	"vir"
"FD21772517"	"temperate_Bordetella_bronchiseptica"	0.68118031932121	"vir"
"FD21772517"	"temperate_Burkholderia_cenocepacia"	0	"vir"
"FD21772517"	"temperate_Geobacillus_sp._FW23"	0	"vir"
"FD21772517"	"temperate_Geobacillus_sp._WCH70"	0.362573262024759	"vir"
"FD21772517"	"temperate_Geobacillus_stearothermophilus"	1.11621436801323	"vir"
"FD21772517"	"temperate_Geobacillus_thermocatenulatus"	1.6593344283489	"vir"
"FD21772517"	"temperate_Helicobacter_pylori"	0.45255952045817	"vir"
"FD21772517"	"temperate_Klebsiella"	0.462122956741933	"vir"
"FD21772517"	"temperate_Listeria_ivanovii"	0.703938031953346	"vir"
"FD21772517"	"temperate_Parageobacillus_thermoglucosidasius"	0.432380795583414	"vir"
"FD21772517"	"temperate_Prevotella_denticola"	1.83209563118149	"vir"
"FD21772517"	"temperate_Prevotella_sp._HMSC077E08"	4.72503932299816	"vir"
"FD21772517"	"temperate_Pseudomonas"	0.610436506334287	"vir"
"FD21772517"	"temperate_Staphylococcus_aureus"	0.785207698501607	"vir"
"FD21772517"	"temperate_Streptococcus_sp._UMB1385"	1.10951785650601	"vir"
"FD21772517"	"Unclassified_Viruses"	2.27967488034264	"vir"
"FD21772517"	"virulent_Anoxybacillus_flavithermus"	0.892094892108681	"vir"
"FD21772517"	"virulent_Bacillus"	0.87100543996525	"vir"
"FD21772517"	"virulent_Bacillus_cereus"	0.555679403821699	"vir"
"FD21772517"	"virulent_Bacillus_pumilus"	0.795997979746069	"vir"
"FD21772517"	"virulent_Bacillus_subtilis"	1.58791992967475	"vir"
"FD21772517"	"virulent_Bacillus_thuringiensis"	2.02761953555883	"vir"
"FD21772517"	"virulent_Brevibacillus_laterosporus"	0	"vir"
"FD21772517"	"virulent_Campylobacter_jejuni"	0.873221187349343	"vir"
"FD21772517"	"virulent_Chloroflexus_sp._MSG"	0.747624879527966	"vir"
"FD21772517"	"virulent_Chromobacterium_sphagni"	0.333404419911108	"vir"
"FD21772517"	"virulent_Escherichia_coli"	0.410174181615297	"vir"
"FD21772517"	"virulent_Geobacillus_sp._B4113_201601"	0.893763653481172	"vir"
"FD21772517"	"virulent_Geobacillus_stearothermophilus"	0.238269947332807	"vir"
"FD21772517"	"virulent_Geobacillus_thermoleovorans"	0.646753350348792	"vir"
"FD21772517"	"virulent_Lacticaseibacillus_paracasei"	0.283358547268616	"vir"
"FD21772517"	"virulent_Listeria_monocytogenes"	1.08667116871168	"vir"
"FD21772517"	"virulent_Mycolicibacterium_smegmatis"	0	"vir"
"FD21772517"	"virulent_Paenibacillus_larvae"	0	"vir"
"FD21772517"	"virulent_Pectobacterium_atrosepticum"	0.506138712236938	"vir"
"FD21772517"	"virulent_Prevotella_denticola"	1.37550820363801	"vir"
"FD21772517"	"virulent_Prevotella_sp._F0091"	1.76905691343855	"vir"
"FD21772517"	"virulent_Prevotella_sp._MSX73"	3.51372385597493	"vir"
"FD21772517"	"virulent_Providencia_stuartii"	0	"vir"
"FD21772517"	"virulent_Pseudoalteromonas_sp._YD6"	0.372056501575742	"vir"
"FD21772517"	"virulent_Pseudomonas_aeruginosa"	0.35258987281082	"vir"
"FD21772517"	"virulent_Pseudomonas_syringae"	0.240606500495474	"vir"
"FD21772517"	"virulent_Ralstonia_solanacearum"	0.829178389422293	"vir"
"FD21772517"	"virulent_Serratia"	0.952277970810259	"vir"
"FD21772517"	"virulent_Serratia_marcescens"	0	"vir"
"FD21772517"	"virulent_Veillonella_atypica"	0.471405416622879	"vir"
"FD21772795"	"Allomimiviridae"	3.33812293515781	"vir"
"FD21772795"	"Anelloviridae"	4.96598136367658	"vir"
"FD21772795"	"Caudoviricetes"	4.56817374016345	"vir"
"FD21772795"	"Circoviridae"	2.07878942946661	"vir"
"FD21772795"	"Cuauhnahuacvirus"	2.73540855509943	"vir"
"FD21772795"	"Donellivirus"	3.77305835350657	"vir"
"FD21772795"	"Ekchuahviridae"	2.55904595920103	"vir"
"FD21772795"	"Gochnauervirinae"	2.27874122932686	"vir"
"FD21772795"	"Herelleviridae"	2.73912252962149	"vir"
"FD21772795"	"Inoviridae"	2.86794129561722	"vir"
"FD21772795"	"Iridoviridae"	3.02556264789144	"vir"
"FD21772795"	"Kyanoviridae"	2.7922055905204	"vir"
"FD21772795"	"Loccivirinae"	2.69694507970716	"vir"
"FD21772795"	"Megaviricetes"	3.38957693391881	"vir"
"FD21772795"	"Mesyanzhinovviridae"	2.19701274225502	"vir"
"FD21772795"	"Mimiviridae"	4.31463504259651	"vir"
"FD21772795"	"Nucleocytoviricota"	3.05557091471084	"vir"
"FD21772795"	"Phage_of_Acanthamoeba"	3.28974508432945	"vir"
"FD21772795"	"Phage_of_Acanthamoeba_castellanii"	2.45758399901322	"vir"
"FD21772795"	"Phage_of_Amoeba"	2.49724128996176	"vir"
"FD21772795"	"Phage_of_Anoxybacillus_geothermalis"	2.62185597810098	"vir"
"FD21772795"	"Phage_of_Bacillus_sp._BA3"	2.56060587090273	"vir"
"FD21772795"	"Phage_of_Bacillus_subtilis"	3.19227634559801	"vir"
"FD21772795"	"Phage_of_Brevibacillus_laterosporus"	2.00775479534084	"vir"
"FD21772795"	"Phage_of_Cafeteria_roenbergensis"	3.07209227123004	"vir"
"FD21772795"	"Phage_of_Escherichia_coli"	3.58594775616701	"vir"
"FD21772795"	"Phage_of_Faecalibacterium_prausnitzii"	2.83628529456578	"vir"
"FD21772795"	"Phage_of_Halogranum_sp._SS51"	2.78526805970294	"vir"
"FD21772795"	"Phage_of_Prevotella_sp._HMSC077E08"	0	"vir"
"FD21772795"	"Phage_of_Pseudomonas_aeruginosa"	2.61472208752858	"vir"
"FD21772795"	"Phage_of_Pyramimonas_plurioculata"	2.75332445606092	"vir"
"FD21772795"	"Phage_of_Streptococcus_thermophilus"	3.34859852831672	"vir"
"FD21772795"	"Phage_of_Synechococcus_sp._MW02"	3.16387274001068	"vir"
"FD21772795"	"Phycodnaviridae"	3.71367178197238	"vir"
"FD21772795"	"Pithoviruses"	3.13321021437461	"vir"
"FD21772795"	"Retroviridae"	2.16198428030479	"vir"
"FD21772795"	"Salacisavirus"	2.84617948362779	"vir"
"FD21772795"	"Salasmaviridae"	3.42066753201379	"vir"
"FD21772795"	"Schizomimiviridae"	4.02138888059166	"vir"
"FD21772795"	"Spounavirinae"	3.70744336624883	"vir"
"FD21772795"	"Stanwilliamsviridae"	2.69289673704428	"vir"
"FD21772795"	"Suoliviridae"	3.27097177223226	"vir"
"FD21772795"	"temperate_Alkalihalobacterium_bogoriense"	2.41260534378246	"vir"
"FD21772795"	"temperate_Anoxybacillus_ayderensis"	3.52150562395238	"vir"
"FD21772795"	"temperate_Anoxybacillus_flavithermus"	4.12062922916528	"vir"
"FD21772795"	"temperate_Anoxybacillus_gonensis"	3.35626766510506	"vir"
"FD21772795"	"temperate_Anoxybacillus_mongoliensis"	2.66444743076108	"vir"
"FD21772795"	"temperate_Anoxybacillus_sp._B7M1"	3.3130982895694	"vir"
"FD21772795"	"temperate_Anoxybacillus_sp._BCO1"	3.10357779316347	"vir"
"FD21772795"	"temperate_Atopobium_sp._ICM42b"	0	"vir"
"FD21772795"	"temperate_Bacillus"	2.66605276588198	"vir"
"FD21772795"	"temperate_Bacillus_niameyensis"	3.20080430972962	"vir"
"FD21772795"	"temperate_Bacillus_subtilis"	3.53628171755419	"vir"
"FD21772795"	"temperate_Bacillus_thuringiensis"	2.66204347480812	"vir"
"FD21772795"	"temperate_Bordetella_bronchiseptica"	2.90621622623787	"vir"
"FD21772795"	"temperate_Burkholderia_cenocepacia"	2.58669308727372	"vir"
"FD21772795"	"temperate_Geobacillus_sp._FW23"	2.69481599458029	"vir"
"FD21772795"	"temperate_Geobacillus_sp._WCH70"	0	"vir"
"FD21772795"	"temperate_Geobacillus_stearothermophilus"	3.45895221684161	"vir"
"FD21772795"	"temperate_Geobacillus_thermocatenulatus"	4.12030288538035	"vir"
"FD21772795"	"temperate_Helicobacter_pylori"	2.54638467246414	"vir"
"FD21772795"	"temperate_Klebsiella"	3.07390070437795	"vir"
"FD21772795"	"temperate_Listeria_ivanovii"	3.11194831717522	"vir"
"FD21772795"	"temperate_Parageobacillus_thermoglucosidasius"	2.97384540513807	"vir"
"FD21772795"	"temperate_Prevotella_denticola"	0	"vir"
"FD21772795"	"temperate_Prevotella_sp._HMSC077E08"	0	"vir"
"FD21772795"	"temperate_Pseudomonas"	2.62793087802329	"vir"
"FD21772795"	"temperate_Staphylococcus_aureus"	0	"vir"
"FD21772795"	"temperate_Streptococcus_sp._UMB1385"	0	"vir"
"FD21772795"	"Unclassified_Viruses"	3.60243131978517	"vir"
"FD21772795"	"virulent_Anoxybacillus_flavithermus"	3.39607956890565	"vir"
"FD21772795"	"virulent_Bacillus"	2.68126901088631	"vir"
"FD21772795"	"virulent_Bacillus_cereus"	2.69258300538375	"vir"
"FD21772795"	"virulent_Bacillus_pumilus"	2.91764412798543	"vir"
"FD21772795"	"virulent_Bacillus_subtilis"	3.12021816250142	"vir"
"FD21772795"	"virulent_Bacillus_thuringiensis"	2.8800350094902	"vir"
"FD21772795"	"virulent_Brevibacillus_laterosporus"	2.21643629986337	"vir"
"FD21772795"	"virulent_Campylobacter_jejuni"	3.41246757538345	"vir"
"FD21772795"	"virulent_Chloroflexus_sp._MSG"	3.07007216010294	"vir"
"FD21772795"	"virulent_Chromobacterium_sphagni"	2.60472240722231	"vir"
"FD21772795"	"virulent_Escherichia_coli"	2.8127366726297	"vir"
"FD21772795"	"virulent_Geobacillus_sp._B4113_201601"	3.12779260078761	"vir"
"FD21772795"	"virulent_Geobacillus_stearothermophilus"	2.6884305230471	"vir"
